"","objective","wsize"
"155",0.05,5
"156",0.0434782608695652,5
"157",0.037593984962406,5
"158",0.0143884892086331,5
"159",0.0384615384615385,5
"160",0.0301204819277108,5
"161",0.0390625,5
"162",0.036231884057971,5
"163",0.0471698113207547,5
"164",0.0393700787401575,5
"165",0.0420168067226891,5
"166",0.0462962962962963,5
"167",0.037037037037037,5
"168",0.0485436893203883,5
"169",0.037037037037037,5
"170",0.0485436893203883,5
"171",0.0396825396825397,5
"172",0.0446428571428571,5
"173",0.0420168067226891,5
"174",0.0390625,5
"175",0.037037037037037,5
"176",0.0427350427350427,5
"177",0.0403225806451613,5
"178",0.0396825396825397,5
"179",0.043859649122807,5
"180",0.040983606557377,5
"181",0.0352112676056338,5
"182",0.0344827586206897,5
"183",0.033112582781457,5
"184",0.029940119760479,5
"185",0.0423728813559322,5
"186",0.0423728813559322,5
"187",0.0115606936416185,5
"188",0.0115606936416185,5
"189",0.037593984962406,5
"190",0.016,5
"191",0.0318471337579618,5
"192",0.0143884892086331,5
"193",0.040650406504065,5
"194",0.015748031496063,5
"195",0.0416666666666667,5
"196",0.0423728813559322,5
"197",0.0378787878787879,5
"198",0.0381679389312977,5
"199",0.0413223140495868,5
"200",0.0423728813559322,5
"201",0.031055900621118,5
"202",0.0140845070422535,5
"203",0.0140845070422535,5
"204",0.0150375939849624,5
"205",0.0471698113207547,5
"206",0.0125786163522013,5
"207",0.0364963503649635,5
"208",0.0125786163522013,5
"209",0.045045045045045,5
"210",0.0458715596330275,5
"211",0.0169491525423729,5
"212",0.05,5
"213",0.0537634408602151,5
"214",0.0490196078431373,5
"215",0.0434782608695652,5
"216",0.0304878048780488,5
"217",0.0403225806451613,5
"218",0.0446428571428571,5
"219",0.0396825396825397,5
"220",0.0328947368421053,5
"221",0.0420168067226891,5
"222",0.0393700787401575,5
"223",0.0446428571428571,5
"224",0.0462962962962963,5
"225",0.0393700787401575,5
"226",0.0403225806451613,5
"227",0.036231884057971,5
"228",0.0373134328358209,5
"229",0.0413223140495868,5
"230",0.029585798816568,5
"231",0.0342465753424658,5
"232",0.0381679389312977,5
"233",0.016,5
"234",0.0359712230215827,5
"235",0.04,5
"236",0.0340136054421769,5
"237",0.0359712230215827,5
"238",0.0354609929078014,5
"239",0.040983606557377,5
"240",0.0186915887850467,5
"241",0.0316455696202532,5
"242",0.0150375939849624,5
"243",0.0390625,5
"244",0.0359712230215827,5
"245",0.0188679245283019,5
"246",0.0142857142857143,5
"247",0.0373134328358209,5
"248",0.0390625,5
"249",0.0390625,5
"250",0.0423728813559322,5
"251",0.040650406504065,5
"252",0.0471698113207547,5
"253",0.043859649122807,5
"254",0.0381679389312977,5
"255",0.0505050505050505,5
"256",-0.00588235294117647,5
"257",0.0155038759689922,5
"258",0.0301204819277108,5
"259",0.0423728813559322,5
"260",0.0420168067226891,5
"261",0.0143884892086331,5
"262",0.0141843971631206,5
"263",0.0373134328358209,5
"264",0.0485436893203883,5
"265",0.0423728813559322,5
"266",0.0420168067226891,5
"267",0.0151515151515152,5
"268",0.0476190476190476,5
"269",0.0427350427350427,5
"270",0.0142857142857143,5
"271",0.0318471337579618,5
"272",0.0462962962962963,5
"273",0.0442477876106195,5
"274",0.0393700787401575,5
"275",0.0178571428571429,5
"276",0.0169491525423729,5
"277",0.0328947368421053,5
"278",0.0413223140495868,5
"279",0.0434782608695652,5
"280",0.034965034965035,5
"281",0.0359712230215827,5
"282",0.040983606557377,5
"283",0.037037037037037,5
"284",0.0381679389312977,5
"285",0.0342465753424658,5
"286",0.0104166666666667,5
"287",0.0505050505050505,5
"288",0.040983606557377,5
"289",0.0381679389312977,5
"290",0.0274725274725275,5
"291",0.032258064516129,5
"292",0.0458715596330275,5
"293",0.040650406504065,5
"294",0.0485436893203883,5
"295",0.031055900621118,5
"296",0.029585798816568,5
"297",0.0427350427350427,5
"298",0.0354609929078014,5
"299",0.032258064516129,5
"300",0.0178571428571429,5
"301",0.037593984962406,5
"302",0.0442477876106195,5
"303",0.0431034482758621,5
"304",0.0420168067226891,5
"305",0.0364963503649635,5
"306",0.04,5
"307",0.0403225806451613,5
"308",0.0480769230769231,5
"309",0.0342465753424658,5
"310",0.0393700787401575,5
"311",0.040650406504065,5
"312",0.0442477876106195,5
"313",0.034965034965035,5
"314",0.0352112676056338,5
"315",0.0344827586206897,5
"316",0.0185185185185185,5
"317",0.029940119760479,5
"318",0.0314465408805031,5
"319",0.0357142857142857,5
"320",0.0333333333333333,5
"321",0.0367647058823529,5
"322",0.0161290322580645,5
"323",0.0387596899224806,5
"324",0.0178571428571429,5
"325",0.0434782608695652,5
"326",0.0393700787401575,5
"327",0.0387596899224806,5
"328",0.0390625,5
"329",0.0367647058823529,5
"330",0.0427350427350427,5
"331",0.0106382978723404,5
"332",0.0431034482758621,5
"333",0.0354609929078014,5
"334",0.0134228187919463,5
"335",0.0314465408805031,5
"336",0.016,5
"337",0.0390625,5
"338",0.0132450331125828,5
"339",0.0165289256198347,5
"340",0.0446428571428571,5
"341",0.0427350427350427,5
"342",0.040650406504065,5
"343",0.040983606557377,5
"344",0.034965034965035,5
"345",0.0420168067226891,5
"346",0.0208333333333333,5
"347",0.0416666666666667,5
"348",0.0390625,5
"349",0.0151515151515152,5
"350",0.0192307692307692,5
"351",0.0413223140495868,5
"352",0.0342465753424658,5
"353",0.0185185185185185,5
"354",0.0485436893203883,5
"355",0.0161290322580645,5
"356",0.0306748466257669,5
"357",0.037593984962406,5
"358",0.0112994350282486,5
"359",0.0333333333333333,5
"360",0.0467289719626168,5
"361",0.0289017341040462,5
"362",0.018348623853211,5
"363",0.0480769230769231,5
"364",0.0373134328358209,5
"365",0.0462962962962963,5
"366",0.05,5
"367",0.0427350427350427,5
"368",0.016,5
"369",0.0423728813559322,5
"370",0.0354609929078014,5
"371",0.0326797385620915,5
"372",0.0342465753424658,5
"373",0.0458715596330275,5
"374",0.0396825396825397,5
"375",0.04,5
"376",0.0175438596491228,5
"377",0.0152671755725191,5
"378",0.0364963503649635,5
"379",0.0458715596330275,5
"380",0.045045045045045,5
"381",0.0476190476190476,5
"382",0.0163934426229508,5
"383",0.0387596899224806,5
"384",0.029940119760479,5
"385",0.0434782608695652,5
"386",0.0480769230769231,5
"387",0.0152671755725191,5
"388",0.0431034482758621,5
"389",0.0423728813559322,5
"390",0.0485436893203883,5
"391",0.045045045045045,5
"392",0.0446428571428571,5
"393",0.04,5
"394",0.0515463917525773,5
"395",0.0403225806451613,5
"396",0.0344827586206897,5
"397",0.0381679389312977,5
"398",0.0280898876404494,5
"399",0.0467289719626168,5
"400",0.0427350427350427,5
"401",0.0335570469798658,5
"402",0.0188679245283019,5
"403",0.0396825396825397,5
"404",0.0393700787401575,5
"405",0.0333333333333333,5
"406",0.0480769230769231,5
"407",0.0367647058823529,5
"408",0.0420168067226891,5
"409",0.04,5
"410",0.040983606557377,5
"411",0.0314465408805031,5
"412",0.016,5
"413",0.0326797385620915,5
"414",0.043859649122807,5
"415",0.0108695652173913,5
"416",0.0390625,5
"417",0.0384615384615385,5
"418",0.0458715596330275,5
"419",0.0442477876106195,5
"420",0.0129032258064516,5
"421",0.04,5
"422",0.0340136054421769,5
"423",0.0434782608695652,5
"424",0.0467289719626168,5
"425",0.034965034965035,5
"426",0.0431034482758621,5
"427",0.0340136054421769,5
"428",0.0442477876106195,5
"429",0.0423728813559322,5
"430",0.0384615384615385,5
"431",0.0416666666666667,5
"432",0.040650406504065,5
"433",0.043859649122807,5
"434",0.0442477876106195,5
"435",0.034965034965035,5
"436",0.0384615384615385,5
"437",0.032051282051282,5
"438",0.040650406504065,5
"439",0.0403225806451613,5
"440",0.037593984962406,5
"441",0.0328947368421053,5
"442",0.0416666666666667,5
"443",0.0390625,5
"444",0.0347222222222222,5
"445",0.0108695652173913,5
"446",0.0364963503649635,5
"447",0.0442477876106195,5
"448",0.0378787878787879,5
"449",0.0413223140495868,5
"450",-0.00735294117647059,5
"451",0.0367647058823529,5
"452",0.043859649122807,5
"453",0.0373134328358209,5
"454",0.032258064516129,5
"455",0.0458715596330275,5
"456",0.04,5
"457",0.0153846153846154,5
"458",0.0403225806451613,5
"459",0.0337837837837838,5
"460",0.0387596899224806,5
"461",0.0471698113207547,5
"462",0.0367647058823529,5
"463",0.0337837837837838,5
"464",0.016260162601626,5
"465",0.0170940170940171,5
"466",0.0303030303030303,5
"467",0.0413223140495868,5
"468",0.0337837837837838,5
"469",0.032051282051282,5
"470",0.0381679389312977,5
"471",0.0434782608695652,5
"472",0.0344827586206897,5
"473",0.0442477876106195,5
"474",0.043859649122807,5
"475",0.0476190476190476,5
"476",-0.0062111801242236,5
"477",0.037593984962406,5
"478",0.036231884057971,5
"479",0.032258064516129,5
"480",0.0423728813559322,5
"481",0.0423728813559322,5
"482",0.0442477876106195,5
"483",0.0364963503649635,5
"484",0.0442477876106195,5
"485",0.0403225806451613,5
"486",0.0378787878787879,5
"487",0.0333333333333333,5
"488",0.018018018018018,5
"489",0.0420168067226891,5
"490",0.0413223140495868,5
"491",0.0390625,5
"492",0.0163934426229508,5
"493",0.0431034482758621,5
"494",0.0357142857142857,5
"495",0.0390625,5
"496",0.0434782608695652,5
"497",0.0462962962962963,5
"498",0.0152671755725191,5
"499",0.0150375939849624,5
"500",0.0387596899224806,5
"501",0.0446428571428571,5
"502",0.0454545454545455,5
"503",0.0403225806451613,5
"504",0.0381679389312977,5
"505",0.0434782608695652,5
"506",0.0390625,5
"507",0.0354609929078014,5
"508",0.0113636363636364,5
"509",0.0364963503649635,5
"510",0.0333333333333333,5
"511",0.040983606557377,5
"512",0.0381679389312977,5
"513",0.0384615384615385,5
"514",0.0284090909090909,5
"515",0.0373134328358209,5
"516",0.043859649122807,5
"517",0.040983606557377,5
"518",0.043859649122807,5
"519",0.031055900621118,5
"520",0.0384615384615385,5
"521",0.0387596899224806,5
"522",0.040983606557377,5
"523",0.0257731958762887,5
"524",0.0431034482758621,5
"525",0.043859649122807,5
"526",0.0303030303030303,5
"527",0.0416666666666667,5
"528",0.0279329608938547,5
"529",0.0106382978723404,5
"530",0.0442477876106195,5
"531",0.0467289719626168,5
"532",0.037593984962406,5
"533",0.0420168067226891,5
"534",0.0378787878787879,5
"535",0.0381679389312977,5
"536",0.05,5
"537",0.0485436893203883,5
"538",0.0413223140495868,5
"539",0.0427350427350427,5
"540",0.0357142857142857,5
"541",0.031055900621118,5
"542",0.0335570469798658,5
"543",0.0178571428571429,5
"544",0.0354609929078014,5
"545",0.04,5
"546",0.0367647058823529,5
"547",0.0359712230215827,5
"548",0.0352112676056338,5
"549",0.0423728813559322,5
"550",0.0471698113207547,5
"551",0.0347222222222222,5
"552",0.037037037037037,5
"553",0.0431034482758621,5
"554",0.0367647058823529,5
"555",0.0396825396825397,5
"556",0.0367647058823529,5
"557",0.0413223140495868,5
"558",0.0387596899224806,5
"559",0.0403225806451613,5
"560",0.0442477876106195,5
"561",0.0442477876106195,5
"562",0.0367647058823529,5
"563",0.040983606557377,5
"564",-0.0261437908496732,5
"565",0.0381679389312977,5
"566",0.0354609929078014,5
"567",0.032051282051282,5
"568",0.0373134328358209,5
"569",0.033112582781457,5
"570",0.0471698113207547,5
"571",0.0202020202020202,5
"572",0.0192307692307692,5
"573",0.0131578947368421,5
"574",0.0476190476190476,5
"575",0.040983606557377,5
"576",0.0387596899224806,5
"577",0.0462962962962963,5
"578",0.0308641975308642,5
"579",0.0416666666666667,5
"580",0.0403225806451613,5
"581",0.0328947368421053,5
"582",0.018018018018018,5
"583",0.0403225806451613,5
"584",0.0387596899224806,5
"585",0.0172413793103448,5
"586",0.0352112676056338,5
"587",0.0301204819277108,5
"588",-0.00892857142857143,5
"589",0.0420168067226891,5
"590",0.0297619047619048,5
"591",0.0403225806451613,5
"592",0.0462962962962963,5
"593",0.0390625,5
"594",0.0173913043478261,5
"595",0.0442477876106195,5
"596",0.0344827586206897,5
"597",0.0458715596330275,5
"598",0.040650406504065,5
"599",0.031055900621118,5
"600",0.0172413793103448,5
"601",0.0196078431372549,5
"602",-0.00606060606060606,5
"603",0.0423728813559322,5
"604",0.040983606557377,5
"605",0.0446428571428571,5
"606",0.0113636363636364,5
"607",0.0344827586206897,5
"608",0.0446428571428571,5
"609",0.0121212121212121,5
"610",-0.00584795321637427,5
"611",0.0434782608695652,5
"612",0.04,5
"613",0.0446428571428571,5
"614",0.016260162601626,5
"615",0.0390625,5
"616",0.0318471337579618,5
"617",0.0423728813559322,5
"618",0.0434782608695652,5
"619",0.05,5
"620",0.0378787878787879,5
"621",0.0403225806451613,5
"622",0.0335570469798658,5
"623",0.0384615384615385,5
"624",0.0303030303030303,5
"625",0.040983606557377,5
"626",0.0352112676056338,5
"627",0.0396825396825397,5
"628",0.0396825396825397,5
"629",0.0423728813559322,5
"630",0.0485436893203883,5
"631",0.0367647058823529,5
"632",0.0367647058823529,5
"633",0.0301204819277108,5
"634",0.0490196078431373,5
"635",0.0420168067226891,5
"636",0.0333333333333333,5
"637",0.0485436893203883,5
"638",0.0390625,5
"639",0.0416666666666667,5
"640",0.037593984962406,5
"641",0.0420168067226891,5
"642",0.0158730158730159,5
"643",0.0384615384615385,5
"644",0.037593984962406,5
"645",0.0314465408805031,5
"646",0.032258064516129,5
"647",0.0442477876106195,5
"648",0.0314465408805031,5
"649",0.0431034482758621,5
"650",0.037593984962406,5
"651",0.0297619047619048,5
"652",0.0153846153846154,5
"653",0.0354609929078014,5
"654",0.0446428571428571,5
"655",0.040650406504065,5
"656",0.0364963503649635,5
"657",0.0381679389312977,5
"658",0.0155038759689922,5
"659",0.0446428571428571,5
"660",0.0416666666666667,5
"661",0.04,5
"662",0.037037037037037,5
"663",0.040983606557377,5
"664",0.0340136054421769,5
"665",0.0423728813559322,5
"666",0.033112582781457,5
"667",0.0476190476190476,5
"668",0.0462962962962963,5
"669",0.037037037037037,5
"670",0.0427350427350427,5
"671",0.0416666666666667,5
"672",0.0373134328358209,5
"673",0.0271739130434783,5
"674",0.0413223140495868,5
"675",0.0378787878787879,5
"676",0.0413223140495868,5
"677",0.0178571428571429,5
"678",0.0384615384615385,5
"679",0.0373134328358209,5
"680",0.029585798816568,5
"681",0.029940119760479,5
"682",0.0175438596491228,5
"683",0.0420168067226891,5
"684",0.0434782608695652,5
"685",0.0476190476190476,5
"686",0.0420168067226891,5
"687",0.0373134328358209,5
"688",0.0342465753424658,5
"689",-0.00833333333333333,5
"690",0.034965034965035,5
"691",0.0467289719626168,5
"692",0.037593984962406,5
"693",0.0403225806451613,5
"694",0.0308641975308642,5
"695",0.0142857142857143,5
"696",0.0387596899224806,5
"697",0.040983606557377,5
"698",0.0168067226890756,5
"699",0.0413223140495868,5
"700",0.0393700787401575,5
"701",0.0344827586206897,5
"702",0.0393700787401575,5
"703",0.0476190476190476,5
"704",0.0416666666666667,5
"705",0.0427350427350427,5
"706",0.040650406504065,5
"707",0.0442477876106195,5
"708",0.0202020202020202,5
"709",0.0101522842639594,5
"710",0.0416666666666667,5
"711",0.0396825396825397,5
"712",0.029940119760479,5
"713",0.0106951871657754,5
"714",0.0434782608695652,5
"715",0.0467289719626168,5
"716",0.0390625,5
"717",0.0476190476190476,5
"718",0.0390625,5
"719",0.0423728813559322,5
"720",0.0335570469798658,5
"721",0.0135135135135135,5
"722",0.0304878048780488,5
"723",0.0416666666666667,5
"724",0.0427350427350427,5
"725",0.0378787878787879,5
"726",0.0387596899224806,5
"727",0.0387596899224806,5
"728",0.0434782608695652,5
"729",0.0520833333333333,5
"730",0.0103626943005181,5
"731",0.0416666666666667,5
"732",0.0316455696202532,5
"733",0.04,5
"734",0.0364963503649635,5
"735",0.0393700787401575,5
"736",0.040650406504065,5
"737",0.0393700787401575,5
"738",0.0308641975308642,5
"739",0.0390625,5
"740",0.0423728813559322,5
"741",0.0393700787401575,5
"742",0.0127388535031847,5
"743",0.0328947368421053,5
"744",0.0155038759689922,5
"745",0.0431034482758621,5
"746",0.0328947368421053,5
"747",0.0367647058823529,5
"748",0.0387596899224806,5
"749",0.015625,5
"750",0.0423728813559322,5
"751",0.0393700787401575,5
"752",0.0390625,5
"753",0.0431034482758621,5
"754",0.0510204081632653,5
"755",0.0458715596330275,5
"756",0.0152671755725191,5
"757",0.0413223140495868,5
"758",0.0373134328358209,5
"759",0.0495049504950495,5
"760",0.0387596899224806,5
"761",0.032051282051282,5
"762",0.0328947368421053,5
"763",0.0344827586206897,5
"764",0.010752688172043,5
"765",0.037593984962406,5
"766",0.0413223140495868,5
"767",0.0403225806451613,5
"768",0.040650406504065,5
"769",0.0359712230215827,5
"770",0.0442477876106195,5
"771",0.0423728813559322,5
"772",0.0347222222222222,5
"773",0.0149253731343284,5
"774",0.0490196078431373,5
"775",0.0510204081632653,5
"776",0.0104712041884817,5
"777",0.036231884057971,5
"778",0.0454545454545455,5
"779",0.0384615384615385,5
"780",0.0127388535031847,5
"781",0.0364963503649635,5
"782",0.0393700787401575,5
"783",0.033112582781457,5
"784",0.0431034482758621,5
"785",0.0367647058823529,5
"786",0.04,5
"787",0.00909090909090909,5
"788",0.0416666666666667,5
"789",0.0342465753424658,5
"790",0.032051282051282,5
"791",0.0393700787401575,5
"792",0.0390625,5
"793",0.0490196078431373,5
"794",0.0354609929078014,5
"795",0.0347222222222222,5
"796",0.0151515151515152,5
"797",0.0442477876106195,5
"798",0.031055900621118,5
"799",0.036231884057971,5
"800",0.0510204081632653,5
"801",0.0137931034482759,5
"802",0.0133333333333333,5
"803",0.0142857142857143,5
"804",0.0393700787401575,5
"805",0.0416666666666667,5
"806",0.0175438596491228,5
"807",0.0136054421768707,5
"808",0.0347222222222222,5
"809",0.0393700787401575,5
"810",0.045045045045045,5
"811",0.0403225806451613,5
"812",0.0126582278481013,5
"813",0.0134228187919463,5
"814",-0.00657894736842105,5
"815",0.0393700787401575,5
"816",0.0147058823529412,5
"817",0.0416666666666667,5
"818",0.0378787878787879,5
"819",0.0155038759689922,5
"820",0.0442477876106195,5
"821",0.0344827586206897,5
"822",0.0378787878787879,5
"823",0.0490196078431373,5
"824",0.0381679389312977,5
"825",0.0396825396825397,5
"826",0.0393700787401575,5
"827",0.0352112676056338,5
"828",0.040650406504065,5
"829",0.025,5
"830",0.016260162601626,5
"831",0.034965034965035,5
"832",0.0168067226890756,5
"833",0.0340136054421769,5
"834",0.0359712230215827,5
"835",0.037593984962406,5
"836",0.040650406504065,5
"837",0.0387596899224806,5
"838",0.0396825396825397,5
"839",0.0150375939849624,5
"840",0.0420168067226891,5
"841",0.0354609929078014,5
"842",0.0396825396825397,5
"843",0.0352112676056338,5
"844",0.0431034482758621,5
"845",0.0328947368421053,5
"846",0.0431034482758621,5
"847",0.0342465753424658,5
"848",0.0387596899224806,5
"849",0.0364963503649635,5
"850",0.0324675324675325,5
"851",0.0442477876106195,5
"852",0.0384615384615385,5
"853",0.040650406504065,5
"854",0.0367647058823529,5
"855",0.0387596899224806,5
"856",0.0328947368421053,5
"857",0.0165289256198347,5
"858",0.0141843971631206,5
"859",0.0273224043715847,5
"860",0.0423728813559322,5
"861",0.0111731843575419,5
"862",0.0458715596330275,5
"863",0.0462962962962963,5
"864",0.0150375939849624,5
"865",0.0152671755725191,5
"866",0.0284090909090909,5
"867",0.0292397660818713,5
"868",0.0378787878787879,5
"869",0.0181818181818182,5
"870",0.0454545454545455,5
"871",-0.00819672131147541,5
"872",0.0316455696202532,5
"873",0.0344827586206897,5
"874",0.0178571428571429,5
"875",0.0442477876106195,5
"876",0.0340136054421769,5
"877",0.0153846153846154,5
"878",0.0396825396825397,5
"879",0.0471698113207547,5
"880",0.0393700787401575,5
"881",0.0141843971631206,5
"882",0.0390625,5
"883",0.0333333333333333,5
"884",0.043859649122807,5
"885",0.032258064516129,5
"886",0.0381679389312977,5
"887",0.0326797385620915,5
"888",0.0367647058823529,5
"889",0.0304878048780488,5
"890",0.0145985401459854,5
"891",0.0119047619047619,5
"892",0.036231884057971,5
"893",0.04,5
"894",0.0403225806451613,5
"895",0.0431034482758621,5
"896",0.040983606557377,5
"897",0.04,5
"898",0.0442477876106195,5
"899",0.0318471337579618,5
"900",0.0308641975308642,5
"901",0.0434782608695652,5
"902",0.040650406504065,5
"903",0.0173913043478261,5
"904",0.0340136054421769,5
"905",0.0124223602484472,5
"906",0.0141843971631206,5
"907",0.0326797385620915,5
"908",0.0359712230215827,5
"909",0.0378787878787879,5
"910",0.0427350427350427,5
"911",0.0137931034482759,5
"912",0.0420168067226891,5
"913",0.0413223140495868,5
"914",0.0413223140495868,5
"915",0.0446428571428571,5
"916",0.0347222222222222,5
"917",0.0480769230769231,5
"918",0.0354609929078014,5
"919",0.034965034965035,5
"920",0.0318471337579618,5
"921",0.040650406504065,5
"922",0.037037037037037,5
"923",0.0173913043478261,5
"924",0.0111731843575419,5
"925",0.0423728813559322,5
"926",0.0352112676056338,5
"927",0.0403225806451613,5
"928",0.0136054421768707,5
"929",0.040983606557377,5
"930",0.0297619047619048,5
"931",0.037593984962406,5
"932",0.0423728813559322,5
"933",0.0505050505050505,5
"934",0.02,5
"935",0.018348623853211,5
"936",0.0413223140495868,5
"937",0.0396825396825397,5
"938",0.0485436893203883,5
"939",0.0431034482758621,5
"940",0.0434782608695652,5
"941",0.0431034482758621,5
"942",0.016260162601626,5
"943",0.0403225806451613,5
"944",0.037037037037037,5
"945",0.0359712230215827,5
"946",0.043859649122807,5
"947",0.0131578947368421,5
"948",0.0416666666666667,5
"949",0.0340136054421769,5
"950",0.040650406504065,5
"951",0.0308641975308642,5
"952",0.0163934426229508,5
"953",0.040983606557377,5
"954",0.0357142857142857,5
"955",0.0378787878787879,5
"956",0.032258064516129,5
"957",0.0352112676056338,5
"958",0.0342465753424658,5
"959",0.0378787878787879,5
"960",0.037593984962406,5
"961",0.04,5
"962",0.015748031496063,5
"963",0.037037037037037,5
"964",0.0303030303030303,5
"965",0.027027027027027,5
"966",0.043859649122807,5
"967",0.0274725274725275,5
"968",0.0337837837837838,5
"969",0.0442477876106195,5
"970",0.0420168067226891,5
"971",0.016,5
"972",0.0390625,5
"973",0.0344827586206897,5
"974",0.0342465753424658,5
"975",0.034965034965035,5
"976",0.0403225806451613,5
"977",0.0403225806451613,5
"978",0.0427350427350427,5
"979",0.0423728813559322,5
"980",0.0364963503649635,5
"981",0.0454545454545455,5
"982",0.0416666666666667,5
"983",0.0431034482758621,5
"984",0.0393700787401575,5
"985",0.0381679389312977,5
"986",0.0476190476190476,5
"987",0.0352112676056338,5
"988",0.0373134328358209,5
"989",0.0454545454545455,5
"990",0.0364963503649635,5
"991",0.0176991150442478,5
"992",0.0378787878787879,5
"993",0.0364963503649635,5
"994",0.0387596899224806,5
"995",0.032051282051282,5
"996",0.037037037037037,5
"997",0.0131578947368421,5
"998",0.0480769230769231,5
"999",0.0367647058823529,5
"1000",0.0378787878787879,5
"1001",0.0403225806451613,10
"1002",0.0418410041841004,10
"1003",0.0383141762452107,10
"1004",0.0425531914893617,10
"1005",0.0354609929078014,10
"1006",0.0383141762452107,10
"1007",0.0277777777777778,10
"1008",0.0262172284644195,10
"1009",0.0281124497991968,10
"1010",0.0205278592375367,10
"1011",0.0381679389312977,10
"1012",0.0387596899224806,10
"1013",0.0265151515151515,10
"1014",0.0387596899224806,10
"1015",0.024390243902439,10
"1016",0.0264150943396226,10
"1017",0.0145454545454545,10
"1018",0.0274509803921569,10
"1019",0.0460829493087558,10
"1020",0.0411522633744856,10
"1021",0.0335570469798658,10
"1022",0.0373134328358209,10
"1023",0.0173913043478261,10
"1024",0.0334448160535117,10
"1025",0.0421940928270042,10
